Datetime,CPU
2023-04-04 23:53:23,False
2023-04-04 23:53:24,False
2023-04-04 23:53:25,False
2023-04-04 23:53:26,False
2023-04-04 23:53:27,False
2023-04-04 23:53:28,False
2023-04-04 23:53:29,False
2023-04-04 23:53:30,False
2023-04-04 23:53:31,False
2023-04-04 23:53:32,False
2023-04-04 23:53:33,False
2023-04-04 23:53:34,False
2023-04-04 23:53:35,False
2023-04-04 23:53:36,False
2023-04-04 23:53:37,False
2023-04-04 23:53:38,False
2023-04-04 23:53:39,False
2023-04-04 23:53:40,False
2023-04-04 23:53:41,False
2023-04-04 23:53:42,False
2023-04-04 23:53:43,False
2023-04-04 23:53:44,False
2023-04-04 23:53:45,False
2023-04-04 23:53:46,False
2023-04-04 23:53:47,False
2023-04-04 23:53:48,False
2023-04-04 23:53:49,False
2023-04-04 23:53:50,False
2023-04-04 23:53:51,False
2023-04-04 23:53:52,False
2023-04-04 23:53:53,False
2023-04-04 23:53:54,False
2023-04-04 23:53:55,False
2023-04-04 23:53:56,False
2023-04-04 23:53:57,False
2023-04-04 23:53:58,False
2023-04-04 23:53:59,False
2023-04-04 23:54:00,False
2023-04-04 23:54:01,False
2023-04-04 23:54:02,False
2023-04-04 23:54:03,False
2023-04-04 23:54:04,False
2023-04-04 23:54:05,False
2023-04-04 23:54:06,False
2023-04-04 23:54:07,False
2023-04-04 23:54:08,False
2023-04-04 23:54:09,False
2023-04-04 23:54:10,False
2023-04-04 23:54:11,False
2023-04-04 23:54:12,False
2023-04-04 23:54:13,False
2023-04-04 23:54:14,False
2023-04-04 23:54:15,False
2023-04-04 23:54:16,False
2023-04-04 23:54:17,False
2023-04-04 23:54:18,False
2023-04-04 23:54:19,False
2023-04-04 23:54:20,False
2023-04-04 23:54:21,False
2023-04-04 23:54:22,False
2023-04-04 23:54:23,False
2023-04-04 23:54:24,False
2023-04-04 23:54:25,False
2023-04-04 23:54:26,False
2023-04-04 23:54:27,False
2023-04-04 23:54:28,False
2023-04-04 23:54:29,False
2023-04-04 23:54:30,False
2023-04-04 23:54:31,False
2023-04-04 23:54:32,False
2023-04-04 23:54:33,False
2023-04-04 23:54:34,False
2023-04-04 23:54:35,False
2023-04-04 23:54:36,False
2023-04-04 23:54:37,False
2023-04-04 23:54:38,False
2023-04-04 23:54:39,False
2023-04-04 23:54:40,False
2023-04-04 23:54:41,False
2023-04-04 23:54:42,False
2023-04-04 23:54:43,False
2023-04-04 23:54:44,False
2023-04-04 23:54:45,False
2023-04-04 23:54:46,False
2023-04-04 23:54:47,False
2023-04-04 23:54:48,False
2023-04-04 23:54:49,False
2023-04-04 23:54:50,False
2023-04-04 23:54:51,False
2023-04-04 23:54:52,False
2023-04-04 23:54:53,False
2023-04-04 23:54:54,False
2023-04-04 23:54:55,False
2023-04-04 23:54:56,False
2023-04-04 23:54:57,False
2023-04-04 23:54:58,False
2023-04-04 23:54:59,False
2023-04-04 23:55:00,False
2023-04-04 23:55:01,False
2023-04-04 23:55:02,False
2023-04-04 23:55:03,False
2023-04-04 23:55:04,False
2023-04-04 23:55:05,False
2023-04-04 23:55:06,False
2023-04-04 23:55:07,False
2023-04-04 23:55:08,False
2023-04-04 23:55:09,False
2023-04-04 23:55:10,False
2023-04-04 23:55:11,False
2023-04-04 23:55:12,False
2023-04-04 23:55:13,False
2023-04-04 23:55:14,False
2023-04-04 23:55:15,False
2023-04-04 23:55:16,False
2023-04-04 23:55:17,False
2023-04-04 23:55:18,False
2023-04-04 23:55:19,False
2023-04-04 23:55:20,False
2023-04-04 23:55:21,False
2023-04-04 23:55:22,False
2023-04-04 23:55:23,False
2023-04-04 23:55:24,False
2023-04-04 23:55:25,False
2023-04-04 23:55:26,False
2023-04-04 23:55:27,False
2023-04-04 23:55:28,False
2023-04-04 23:55:29,False
2023-04-04 23:55:30,False
2023-04-04 23:55:31,False
2023-04-04 23:55:32,False
2023-04-04 23:55:33,False
2023-04-04 23:55:34,False
2023-04-04 23:55:35,False
2023-04-04 23:55:36,False
2023-04-04 23:55:37,False
2023-04-04 23:55:39,False
2023-04-04 23:55:40,False
2023-04-04 23:55:41,False
2023-04-04 23:55:42,False
2023-04-04 23:55:43,False
2023-04-04 23:55:44,False
2023-04-04 23:55:45,False
2023-04-04 23:55:46,False
2023-04-04 23:55:47,False
2023-04-04 23:55:48,False
2023-04-04 23:55:49,False
2023-04-04 23:55:50,False
2023-04-04 23:55:51,False
2023-04-04 23:55:52,False
2023-04-04 23:55:53,False
2023-04-04 23:55:54,False
2023-04-04 23:55:55,False
2023-04-04 23:55:56,False
2023-04-04 23:55:57,False
2023-04-04 23:55:58,False
2023-04-04 23:55:59,False
2023-04-04 23:56:00,False
2023-04-04 23:56:01,False
2023-04-04 23:56:02,False
2023-04-04 23:56:03,False
2023-04-04 23:56:04,False
2023-04-04 23:56:05,False
2023-04-04 23:56:06,False
2023-04-04 23:56:07,False
2023-04-04 23:56:08,False
2023-04-04 23:56:09,False
2023-04-04 23:56:10,False
2023-04-04 23:56:11,False
2023-04-04 23:56:12,False
2023-04-04 23:56:13,False
2023-04-04 23:56:14,False
2023-04-04 23:56:15,False
2023-04-04 23:56:16,False
2023-04-04 23:56:17,False
2023-04-04 23:56:18,False
2023-04-04 23:56:19,False
2023-04-04 23:56:20,False
2023-04-04 23:56:21,False
2023-04-04 23:56:22,False
2023-04-04 23:56:23,False
2023-04-04 23:56:24,False
2023-04-04 23:56:25,False
2023-04-04 23:56:26,False
2023-04-04 23:56:27,False
2023-04-04 23:56:28,False
2023-04-04 23:56:29,False
2023-04-04 23:56:30,False
2023-04-04 23:56:31,False
2023-04-04 23:56:32,False
2023-04-04 23:56:33,False
2023-04-04 23:56:34,False
2023-04-04 23:56:35,False
2023-04-04 23:56:36,False
2023-04-04 23:56:37,False
2023-04-04 23:56:38,False
2023-04-04 23:56:39,False
2023-04-04 23:56:40,False
2023-04-04 23:56:41,True
2023-04-04 23:56:42,True
2023-04-04 23:56:43,True
2023-04-04 23:56:44,True
2023-04-04 23:56:45,True
2023-04-04 23:56:46,True
2023-04-04 23:56:47,True
2023-04-04 23:56:48,True
2023-04-04 23:56:49,True
2023-04-04 23:56:50,True
2023-04-04 23:56:51,True
2023-04-04 23:56:52,True
2023-04-04 23:56:53,True
2023-04-04 23:56:54,True
2023-04-04 23:56:55,True
2023-04-04 23:56:56,True
2023-04-04 23:56:57,True
2023-04-04 23:56:58,False
2023-04-04 23:56:59,False
2023-04-04 23:57:00,False
2023-04-04 23:57:01,False
2023-04-04 23:57:02,False
2023-04-04 23:57:03,False
2023-04-04 23:57:04,False
2023-04-04 23:57:05,False
2023-04-04 23:57:06,False
2023-04-04 23:57:07,False
2023-04-04 23:57:08,False
2023-04-04 23:57:09,False
2023-04-04 23:57:10,False
2023-04-04 23:57:11,False
2023-04-04 23:57:12,False
2023-04-04 23:57:13,False
2023-04-04 23:57:14,False
2023-04-04 23:57:15,False
2023-04-04 23:57:16,False
2023-04-04 23:57:17,False
2023-04-04 23:57:18,False
2023-04-04 23:57:19,False
2023-04-04 23:57:20,False
2023-04-04 23:57:21,False
2023-04-04 23:57:22,False
2023-04-04 23:57:23,False
2023-04-04 23:57:24,False
2023-04-04 23:57:25,False
2023-04-04 23:57:26,False
2023-04-04 23:57:27,False
2023-04-04 23:57:28,False
2023-04-04 23:57:29,False
2023-04-04 23:57:30,False
2023-04-04 23:57:32,False
2023-04-04 23:57:33,False
2023-04-04 23:57:34,False
2023-04-04 23:57:35,False
2023-04-04 23:57:36,False
2023-04-04 23:57:37,False
2023-04-04 23:57:38,False
2023-04-04 23:57:39,False
2023-04-04 23:57:40,False
2023-04-04 23:57:41,False
2023-04-04 23:57:42,False
2023-04-04 23:57:43,False
2023-04-04 23:57:44,False
2023-04-04 23:57:45,False
2023-04-04 23:57:46,False
2023-04-04 23:57:47,False
2023-04-04 23:57:48,False
2023-04-04 23:57:49,False
2023-04-04 23:57:50,False
2023-04-04 23:57:51,False
2023-04-04 23:57:52,False
2023-04-04 23:57:53,False
2023-04-04 23:57:54,False
2023-04-04 23:57:55,False
2023-04-04 23:57:56,False
2023-04-04 23:57:57,False
2023-04-04 23:57:58,False
2023-04-04 23:57:59,False
2023-04-04 23:58:00,False
2023-04-04 23:58:01,False
2023-04-04 23:58:02,False
2023-04-04 23:58:03,False
2023-04-04 23:58:04,False
2023-04-04 23:58:05,False
2023-04-04 23:58:06,False
2023-04-04 23:58:07,False
2023-04-04 23:58:08,False
2023-04-04 23:58:09,False
2023-04-04 23:58:10,False
2023-04-04 23:58:11,False
2023-04-04 23:58:12,False
2023-04-04 23:58:13,False
2023-04-04 23:58:14,False
2023-04-04 23:58:15,False
2023-04-04 23:58:16,False
2023-04-04 23:58:17,False
2023-04-04 23:58:18,False
2023-04-04 23:58:19,False
2023-04-04 23:58:20,False
2023-04-04 23:58:21,False
2023-04-04 23:58:22,False
2023-04-04 23:58:23,False
2023-04-04 23:58:24,False
2023-04-04 23:58:25,False
2023-04-04 23:58:26,False
2023-04-04 23:58:27,False
2023-04-04 23:58:28,False
2023-04-04 23:58:29,False
2023-04-04 23:58:30,False
2023-04-04 23:58:31,False
2023-04-04 23:58:33,False
2023-04-04 23:58:34,False
2023-04-04 23:58:35,False
2023-04-04 23:58:36,False
2023-04-04 23:58:37,False
2023-04-04 23:58:38,False
2023-04-04 23:58:39,False
2023-04-04 23:58:40,False
2023-04-04 23:58:41,False
2023-04-04 23:58:42,False
2023-04-04 23:58:43,False
2023-04-04 23:58:44,False
2023-04-04 23:58:45,False
2023-04-04 23:58:46,False
2023-04-04 23:58:47,False
2023-04-04 23:58:48,False
2023-04-04 23:58:49,False
2023-04-04 23:58:50,False
2023-04-04 23:58:51,False
2023-04-04 23:58:52,False
2023-04-04 23:58:53,False
2023-04-04 23:58:54,False
2023-04-04 23:58:55,False
2023-04-04 23:58:56,False
2023-04-04 23:58:57,False
2023-04-04 23:58:58,False
2023-04-04 23:58:59,False
2023-04-04 23:59:00,False
2023-04-04 23:59:01,False
2023-04-04 23:59:02,False
2023-04-04 23:59:03,False
2023-04-04 23:59:04,False
2023-04-04 23:59:05,False
2023-04-04 23:59:06,False
2023-04-04 23:59:07,False
2023-04-04 23:59:08,False
2023-04-04 23:59:09,False
2023-04-04 23:59:10,False
2023-04-04 23:59:11,False
2023-04-04 23:59:12,False
2023-04-04 23:59:13,False
2023-04-04 23:59:14,False
2023-04-04 23:59:15,False
2023-04-04 23:59:16,False
2023-04-04 23:59:17,False
2023-04-04 23:59:18,False
2023-04-04 23:59:19,False
2023-04-04 23:59:21,False
2023-04-04 23:59:22,False
2023-04-04 23:59:23,False
2023-04-04 23:59:24,False
2023-04-04 23:59:25,False
2023-04-04 23:59:26,False
2023-04-04 23:59:27,False
2023-04-04 23:59:28,False
2023-04-04 23:59:29,False
2023-04-04 23:59:30,False
2023-04-04 23:59:31,False
2023-04-04 23:59:32,False
2023-04-04 23:59:33,False
2023-04-04 23:59:34,False
2023-04-04 23:59:35,False
2023-04-04 23:59:36,False
2023-04-04 23:59:37,False
2023-04-04 23:59:38,False
2023-04-04 23:59:39,False
2023-04-04 23:59:40,False
2023-04-04 23:59:41,False
2023-04-04 23:59:42,False
2023-04-04 23:59:43,False
2023-04-04 23:59:44,False
2023-04-04 23:59:45,False
2023-04-04 23:59:46,False
2023-04-04 23:59:47,False
2023-04-04 23:59:48,False
2023-04-04 23:59:49,False
2023-04-04 23:59:50,False
2023-04-04 23:59:51,False
2023-04-04 23:59:52,False
2023-04-04 23:59:53,False
2023-04-04 23:59:54,False
2023-04-04 23:59:55,False
2023-04-04 23:59:56,False
2023-04-04 23:59:57,False
2023-04-04 23:59:58,False
2023-04-04 23:59:59,False
2023-04-05 00:00:00,False
2023-04-05 00:00:01,False
2023-04-05 00:00:02,False
2023-04-05 00:00:03,False
2023-04-05 00:00:04,False
2023-04-05 00:00:05,False
2023-04-05 00:00:06,False
2023-04-05 00:00:07,False
2023-04-05 00:00:08,False
2023-04-05 00:00:09,False
2023-04-05 00:00:10,False
2023-04-05 00:00:11,False
2023-04-05 00:00:12,False
2023-04-05 00:00:13,False
2023-04-05 00:00:14,False
2023-04-05 00:00:15,False
2023-04-05 00:00:16,False
2023-04-05 00:00:17,False
2023-04-05 00:00:18,False
2023-04-05 00:00:19,False
2023-04-05 00:00:20,False
2023-04-05 00:00:21,False
2023-04-05 00:00:22,False
2023-04-05 00:00:23,False
2023-04-05 00:00:24,False
2023-04-05 00:00:25,False
2023-04-05 00:00:26,False
2023-04-05 00:00:27,False
2023-04-05 00:00:28,False
2023-04-05 00:00:29,False
2023-04-05 00:00:30,False
2023-04-05 00:00:31,False
2023-04-05 00:00:32,False
2023-04-05 00:00:33,False
2023-04-05 00:00:34,False
2023-04-05 00:00:35,False
2023-04-05 00:00:36,False
2023-04-05 00:00:37,False
2023-04-05 00:00:38,False
2023-04-05 00:00:39,False
2023-04-05 00:00:40,False
2023-04-05 00:00:41,False
2023-04-05 00:00:42,False
2023-04-05 00:00:43,False
2023-04-05 00:00:44,False
2023-04-05 00:00:45,False
2023-04-05 00:00:46,False
2023-04-05 00:00:47,False
2023-04-05 00:00:48,False
2023-04-05 00:00:49,False
2023-04-05 00:00:50,False
2023-04-05 00:00:51,False
2023-04-05 00:00:52,False
2023-04-05 00:00:53,False
2023-04-05 00:00:54,False
2023-04-05 00:00:55,False
2023-04-05 00:00:56,False
2023-04-05 00:00:58,False
2023-04-05 00:00:59,False
2023-04-05 00:01:00,False
2023-04-05 00:01:01,False
2023-04-05 00:01:02,False
2023-04-05 00:01:03,False
2023-04-05 00:01:04,False
2023-04-05 00:01:05,False
2023-04-05 00:01:06,False
2023-04-05 00:01:07,False
2023-04-05 00:01:08,False
2023-04-05 00:01:09,False
2023-04-05 00:01:10,False
2023-04-05 00:01:11,False
2023-04-05 00:01:12,False
2023-04-05 00:01:13,False
2023-04-05 00:01:14,False
2023-04-05 00:01:15,False
2023-04-05 00:01:16,False
2023-04-05 00:01:17,False
2023-04-05 00:01:18,False
2023-04-05 00:01:19,False
2023-04-05 00:01:20,False
2023-04-05 00:01:21,False
2023-04-05 00:01:22,False
2023-04-05 00:01:23,False
2023-04-05 00:01:24,False
2023-04-05 00:01:25,False
2023-04-05 00:01:26,False
2023-04-05 00:01:27,False
2023-04-05 00:01:28,False
2023-04-05 00:01:29,False
2023-04-05 00:01:30,False
2023-04-05 00:01:31,False
2023-04-05 00:01:32,False
2023-04-05 00:01:33,False
2023-04-05 00:01:34,False
2023-04-05 00:01:35,False
2023-04-05 00:01:36,False
2023-04-05 00:01:37,False
2023-04-05 00:01:38,False
2023-04-05 00:01:39,False
2023-04-05 00:01:40,False
2023-04-05 00:01:41,False
2023-04-05 00:01:42,False
2023-04-05 00:01:43,False
2023-04-05 00:01:44,False
2023-04-05 00:01:45,False
2023-04-05 00:01:46,False
2023-04-05 00:01:47,False
2023-04-05 00:01:48,False
2023-04-05 00:01:49,False
2023-04-05 00:01:50,False
2023-04-05 00:01:51,False
2023-04-05 00:01:52,False
2023-04-05 00:01:53,False
2023-04-05 00:01:54,False
2023-04-05 00:01:55,False
2023-04-05 00:01:56,False
2023-04-05 00:01:57,False
2023-04-05 00:01:58,False
2023-04-05 00:01:59,False
2023-04-05 00:02:00,False
2023-04-05 00:02:01,False
2023-04-05 00:02:02,False
2023-04-05 00:02:03,False
2023-04-05 00:02:04,False
2023-04-05 00:02:05,False
2023-04-05 00:02:06,False
2023-04-05 00:02:07,False
2023-04-05 00:02:08,False
2023-04-05 00:02:09,False
2023-04-05 00:02:10,False
2023-04-05 00:02:11,False
2023-04-05 00:02:12,False
2023-04-05 00:02:13,False
2023-04-05 00:02:14,False
2023-04-05 00:02:15,False
2023-04-05 00:02:16,False
2023-04-05 00:02:17,False
2023-04-05 00:02:18,False
2023-04-05 00:02:19,False
2023-04-05 00:02:20,False
2023-04-05 00:02:21,False
2023-04-05 00:02:22,False
2023-04-05 00:02:23,False
2023-04-05 00:02:24,False
2023-04-05 00:02:25,False
2023-04-05 00:02:26,False
2023-04-05 00:02:27,False
2023-04-05 00:02:28,False
2023-04-05 00:02:29,False
2023-04-05 00:02:30,False
2023-04-05 00:02:31,False
2023-04-05 00:02:32,False
2023-04-05 00:02:33,False
2023-04-05 00:02:34,False
2023-04-05 00:02:35,False
2023-04-05 00:02:36,False
2023-04-05 00:02:37,False
2023-04-05 00:02:38,False
2023-04-05 00:02:39,False
2023-04-05 00:02:40,False
2023-04-05 00:02:41,False
2023-04-05 00:02:42,False
2023-04-05 00:02:43,False
2023-04-05 00:02:44,False
2023-04-05 00:02:45,False
2023-04-05 00:02:46,False
2023-04-05 00:02:47,False
2023-04-05 00:02:48,False
2023-04-05 00:02:49,False
2023-04-05 00:02:50,False
2023-04-05 00:02:51,False
2023-04-05 00:02:52,False
2023-04-05 00:02:53,False
2023-04-05 00:02:54,False
2023-04-05 00:02:55,False
2023-04-05 00:02:56,False
2023-04-05 00:02:57,False
2023-04-05 00:02:58,False
2023-04-05 00:02:59,False
2023-04-05 00:03:00,False
2023-04-05 00:03:01,False
2023-04-05 00:03:02,False
2023-04-05 00:03:03,False
2023-04-05 00:03:04,False
2023-04-05 00:03:05,False
2023-04-05 00:03:07,False
2023-04-05 00:03:08,False
2023-04-05 00:03:09,False
2023-04-05 00:03:10,False
2023-04-05 00:03:11,False
2023-04-05 00:03:12,False
2023-04-05 00:03:13,False
2023-04-05 00:03:14,False
2023-04-05 00:03:15,False
2023-04-05 00:03:16,False
2023-04-05 00:03:17,False
2023-04-05 00:03:18,False
2023-04-05 00:03:19,False
2023-04-05 00:03:20,False
2023-04-05 00:03:21,False
2023-04-05 00:03:22,False
2023-04-05 00:03:23,False
2023-04-05 00:03:24,False
2023-04-05 00:03:25,False
2023-04-05 00:03:26,False
2023-04-05 00:03:27,False
2023-04-05 00:03:28,False
2023-04-05 00:03:29,False
2023-04-05 00:03:30,False
2023-04-05 00:03:31,False
2023-04-05 00:03:32,False
2023-04-05 00:03:33,False
2023-04-05 00:03:34,False
2023-04-05 00:03:35,False
2023-04-05 00:03:36,False
2023-04-05 00:03:37,False
2023-04-05 00:03:38,False
2023-04-05 00:03:39,False
2023-04-05 00:03:40,False
2023-04-05 00:03:41,False
2023-04-05 00:03:42,False
2023-04-05 00:03:43,False
2023-04-05 00:03:44,False
2023-04-05 00:03:45,False
2023-04-05 00:03:46,False
2023-04-05 00:03:47,False
2023-04-05 00:03:48,False
2023-04-05 00:03:49,False
2023-04-05 00:03:50,False
2023-04-05 00:03:51,False
2023-04-05 00:03:52,False
2023-04-05 00:03:53,False
2023-04-05 00:03:54,False
2023-04-05 00:03:55,False
2023-04-05 00:03:56,False
2023-04-05 00:03:57,False
2023-04-05 00:03:58,False
2023-04-05 00:03:59,False
2023-04-05 00:04:00,False
2023-04-05 00:04:01,False
2023-04-05 00:04:02,False
2023-04-05 00:04:03,False
2023-04-05 00:04:04,False
2023-04-05 00:04:05,False
2023-04-05 00:04:06,False
2023-04-05 00:04:07,False
2023-04-05 00:04:08,False
2023-04-05 00:04:09,False
2023-04-05 00:04:10,False
2023-04-05 00:04:11,False
2023-04-05 00:04:12,False
2023-04-05 00:04:13,False
2023-04-05 00:04:14,False
2023-04-05 00:04:15,False
2023-04-05 00:04:16,False
2023-04-05 00:04:17,False
2023-04-05 00:04:18,False
2023-04-05 00:04:19,False
2023-04-05 00:04:20,False
2023-04-05 00:04:21,False
2023-04-05 00:04:22,False
2023-04-05 00:04:23,False
2023-04-05 00:04:24,False
2023-04-05 00:04:25,False
2023-04-05 00:04:26,False
2023-04-05 00:04:27,False
2023-04-05 00:04:28,False
2023-04-05 00:04:29,False
2023-04-05 00:04:30,False
2023-04-05 00:04:31,False
2023-04-05 00:04:32,False
2023-04-05 00:04:33,False
2023-04-05 00:04:34,False
2023-04-05 00:04:35,False
2023-04-05 00:04:36,False
2023-04-05 00:04:37,False
2023-04-05 00:04:38,False
2023-04-05 00:04:39,False
2023-04-05 00:04:40,False
2023-04-05 00:04:41,False
2023-04-05 00:04:42,False
2023-04-05 00:04:43,False
2023-04-05 00:04:44,False
2023-04-05 00:04:45,False
2023-04-05 00:04:46,False
2023-04-05 00:04:47,False
2023-04-05 00:04:48,False
2023-04-05 00:04:49,False
2023-04-05 00:04:50,False
2023-04-05 00:04:51,False
2023-04-05 00:04:52,False
2023-04-05 00:04:53,False
2023-04-05 00:04:54,False
2023-04-05 00:04:55,False
2023-04-05 00:04:56,False
2023-04-05 00:04:57,False
2023-04-05 00:04:58,False
2023-04-05 00:04:59,False
2023-04-05 00:05:00,False
2023-04-05 00:05:01,False
2023-04-05 00:05:02,False
2023-04-05 00:05:03,False
2023-04-05 00:05:04,False
2023-04-05 00:05:05,False
2023-04-05 00:05:06,False
2023-04-05 00:05:07,False
2023-04-05 00:05:08,False
2023-04-05 00:05:09,False
2023-04-05 00:05:10,False
2023-04-05 00:05:11,False
2023-04-05 00:05:12,False
2023-04-05 00:05:13,False
2023-04-05 00:05:14,False
2023-04-05 00:05:15,False
2023-04-05 00:05:16,False
2023-04-05 00:05:17,False
2023-04-05 00:05:18,False
2023-04-05 00:05:19,False
2023-04-05 00:05:20,False
2023-04-05 00:05:21,False
2023-04-05 00:05:22,False
2023-04-05 00:05:23,False
2023-04-05 00:05:24,False
2023-04-05 00:05:25,False
2023-04-05 00:05:26,False
2023-04-05 00:05:27,False
2023-04-05 00:05:28,False
2023-04-05 00:05:29,False
2023-04-05 00:05:30,False
2023-04-05 00:05:31,False
2023-04-05 00:05:32,False
2023-04-05 00:05:33,False
2023-04-05 00:05:34,False
2023-04-05 00:05:35,False
2023-04-05 00:05:36,False
2023-04-05 00:05:37,False
2023-04-05 00:05:38,False
2023-04-05 00:05:39,False
2023-04-05 00:05:40,False
2023-04-05 00:05:41,False
2023-04-05 00:05:42,False
2023-04-05 00:05:43,False
2023-04-05 00:05:44,False
2023-04-05 00:05:45,False
2023-04-05 00:05:46,False
2023-04-05 00:05:47,False
2023-04-05 00:05:48,False
2023-04-05 00:05:50,False
2023-04-05 00:05:51,False
2023-04-05 00:05:52,False
2023-04-05 00:05:53,False
2023-04-05 00:05:54,False
2023-04-05 00:05:55,False
2023-04-05 00:05:56,False
2023-04-05 00:05:57,False
2023-04-05 00:05:58,False
2023-04-05 00:05:59,False
2023-04-05 00:06:00,False
2023-04-05 00:06:01,False
2023-04-05 00:06:02,False
2023-04-05 00:06:03,False
2023-04-05 00:06:04,False
2023-04-05 00:06:05,False
2023-04-05 00:06:06,False
2023-04-05 00:06:07,False
2023-04-05 00:06:08,False
2023-04-05 00:06:09,False
2023-04-05 00:06:10,False
2023-04-05 00:06:11,False
2023-04-05 00:06:12,False
2023-04-05 00:06:13,False
2023-04-05 00:06:14,False
2023-04-05 00:06:15,False
2023-04-05 00:06:16,False
2023-04-05 00:06:17,False
2023-04-05 00:06:18,False
2023-04-05 00:06:19,False
2023-04-05 00:06:20,False
2023-04-05 00:06:21,False
2023-04-05 00:06:22,False
2023-04-05 00:06:23,False
2023-04-05 00:06:24,False
2023-04-05 00:06:25,False
2023-04-05 00:06:26,False
2023-04-05 00:06:27,False
2023-04-05 00:06:28,False
2023-04-05 00:06:29,False
2023-04-05 00:06:30,False
2023-04-05 00:06:31,False
2023-04-05 00:06:32,False
2023-04-05 00:06:33,False
2023-04-05 00:06:34,False
2023-04-05 00:06:35,False
2023-04-05 00:06:36,False
2023-04-05 00:06:37,False
2023-04-05 00:06:38,False
2023-04-05 00:06:39,False
2023-04-05 00:06:40,False
2023-04-05 00:06:41,False
2023-04-05 00:06:42,False
2023-04-05 00:06:43,False
2023-04-05 00:06:44,False
2023-04-05 00:06:45,False
2023-04-05 00:06:46,False
2023-04-05 00:06:47,False
2023-04-05 00:06:48,False
2023-04-05 00:06:49,False
2023-04-05 00:06:50,False
2023-04-05 00:06:51,False
2023-04-05 00:06:52,False
2023-04-05 00:06:53,False
2023-04-05 00:06:54,False
2023-04-05 00:06:55,False
2023-04-05 00:06:56,False
2023-04-05 00:06:57,False
2023-04-05 00:06:58,False
2023-04-05 00:06:59,False
2023-04-05 00:07:00,False
2023-04-05 00:07:01,False
2023-04-05 00:07:02,False
2023-04-05 00:07:03,False
2023-04-05 00:07:04,False
2023-04-05 00:07:05,False
2023-04-05 00:07:06,False
2023-04-05 00:07:07,False
2023-04-05 00:07:08,False
2023-04-05 00:07:09,False
2023-04-05 00:07:10,False
2023-04-05 00:07:11,False
2023-04-05 00:07:12,False
2023-04-05 00:07:13,False
2023-04-05 00:07:14,False
2023-04-05 00:07:15,False
2023-04-05 00:07:16,False
2023-04-05 00:07:17,False
2023-04-05 00:07:18,False
2023-04-05 00:07:19,False
2023-04-05 00:07:20,False
2023-04-05 00:07:21,False
2023-04-05 00:07:22,False
2023-04-05 00:07:23,False
2023-04-05 00:07:24,False
2023-04-05 00:07:25,False
2023-04-05 00:07:26,False
2023-04-05 00:07:27,False
2023-04-05 00:07:28,False
2023-04-05 00:07:29,False
2023-04-05 00:07:30,False
2023-04-05 00:07:31,False
2023-04-05 00:07:32,False
2023-04-05 00:07:33,False
2023-04-05 00:07:34,False
2023-04-05 00:07:35,False
2023-04-05 00:07:36,False
2023-04-05 00:07:37,False
2023-04-05 00:07:38,False
2023-04-05 00:07:39,False
2023-04-05 00:07:40,False
2023-04-05 00:07:41,False
2023-04-05 00:07:42,False
2023-04-05 00:07:43,False
2023-04-05 00:07:44,False
2023-04-05 00:07:45,False
2023-04-05 00:07:46,False
2023-04-05 00:07:47,False
2023-04-05 00:07:48,False
2023-04-05 00:07:49,False
2023-04-05 00:07:50,False
2023-04-05 00:07:51,False
2023-04-05 00:07:52,False
2023-04-05 00:07:53,False
2023-04-05 00:07:54,False
2023-04-05 00:07:55,False
2023-04-05 00:07:56,False
2023-04-05 00:07:57,False
2023-04-05 00:07:58,False
2023-04-05 00:07:59,False
2023-04-05 00:08:00,False
2023-04-05 00:08:01,False
2023-04-05 00:08:02,False
2023-04-05 00:08:03,False
2023-04-05 00:08:04,False
2023-04-05 00:08:05,False
2023-04-05 00:08:06,False
2023-04-05 00:08:07,False
2023-04-05 00:08:08,False
2023-04-05 00:08:09,False
2023-04-05 00:08:10,False
2023-04-05 00:08:11,False
2023-04-05 00:08:12,False
2023-04-05 00:08:13,False
2023-04-05 00:08:14,False
2023-04-05 00:08:15,False
2023-04-05 00:08:16,False
2023-04-05 00:08:17,False
2023-04-05 00:08:18,False
2023-04-05 00:08:19,False
2023-04-05 00:08:20,False
2023-04-05 00:08:21,False
2023-04-05 00:08:22,False
2023-04-05 00:08:23,False
2023-04-05 00:08:25,False
2023-04-05 00:08:26,False
2023-04-05 00:08:27,False
2023-04-05 00:08:28,False
2023-04-05 00:08:29,False
2023-04-05 00:08:30,False
2023-04-05 00:08:31,False
2023-04-05 00:08:32,False
2023-04-05 00:08:33,False
2023-04-05 00:08:34,False
2023-04-05 00:08:35,False
2023-04-05 00:08:36,False
2023-04-05 00:08:37,False
2023-04-05 00:08:38,False
2023-04-05 00:08:39,False
2023-04-05 00:08:40,False
2023-04-05 00:08:41,False
2023-04-05 00:08:42,False
2023-04-05 00:08:43,False
2023-04-05 00:08:44,False
2023-04-05 00:08:45,False
2023-04-05 00:08:46,False
2023-04-05 00:08:47,False
2023-04-05 00:08:48,False
2023-04-05 00:08:49,False
2023-04-05 00:08:50,False
2023-04-05 00:08:51,False
2023-04-05 00:08:52,False
2023-04-05 00:08:53,False
2023-04-05 00:08:54,False
2023-04-05 00:08:55,False
2023-04-05 00:08:56,False
2023-04-05 00:08:57,False
2023-04-05 00:08:58,False
2023-04-05 00:08:59,False
2023-04-05 00:09:00,False
2023-04-05 00:09:01,False
2023-04-05 00:09:02,False
